Time,Filtered_EMG_Bicep,Filtered_EMG_Tricep
6772.556751360346,0.0027721399727276383,0.001161524980785726
6772.557751132562,0.002977534620733378,0.001261373641373599
6772.558750904776,0.0031825207087655604,0.0013615049489105668
6772.559750676992,0.0033858160047623063,0.0014612162247362032
6772.560750449207,0.0035861679004406616,0.0015598055059133779
6772.561750221423,0.0037823715543856542,0.0016565827076486603
6772.562749993638,0.00397328642225485,0.0017508806949212245
6772.563749765854,0.004157850803123872,0.001842065976658145
6772.564749538068,0.004335094118990895,0.0019295487452101927
6772.565749310284,0.004504146668002723,0.0020127920083292243
6772.566749082499,0.004664246600230775,0.0020913195868411134
6772.567748854714,0.004814743936718252,0.002164722768762111
6772.56874862693,0.004955101604309691,0.002232665421473879
6772.569748399144,0.005084893619108153,0.0022948873811847337
6772.57074817136,0.0052038006481752485,0.002351205983015062
6772.571747943575,0.0053116032263847025,0.0024015156749868003
6772.572747715791,0.005408172977029207,0.00244578576424482
6772.573747488006,0.005493462324484762,0.002484056457077254
6772.574747260222,0.0055674933629944,0.002516433464049083
6772.575747032436,0.005630346673866513,0.0025430815302736032
6772.576746804652,0.005682150892385601,0.0025642172908802276
6772.577746576867,0.005723073708308814,0.002580101829050361
6772.578746349082,0.0057533147884610775,0.0025910332453309543
6772.579746121298,0.00577310088823097,0.0025973394641256053
6772.580745893512,0.005782683195942885,0.00259937143111602
6772.581745665728,0.005782336741043082,0.002597496806811373
6772.582745437943,0.005772361507527597,0.0025920942390206428
6772.583745210159,0.005753084747475685,0.002583548289717437
6772.584744982374,0.005724863912964574,0.0025722450763310057
6772.5857447545895,0.005688089651821656,0.002558568647276982
6772.586744526804,0.00564318845511104,0.0025428980561604986
6772.58774429902,0.005590624747771918,0.002525605055335088
6772.588744071235,0.005530902371156145,0.002507052312334322
6772.58974384345,0.005464565441888425,0.0024875920547958426
6772.590743615666,0.005392198500442407,0.0024675650550667616
6772.59174338788,0.005314425757034218,0.002447299862522232
6772.592743160096,0.0052319091713118404,0.0024271121748246924
6772.593742932311,0.005145345109684302,0.0024073042177747746
6772.594742704527,0.005055459422750669,0.0023881640012949207
6772.595742476742,0.004963000953725684,0.0023699643558731938
6772.5967422489575,0.004868733679042834,0.002352961716893299
6772.597742021172,0.0047734278368761806,0.00233739467244102
6772.598741793388,0.004677850475398368,0.0023234822939828324
6772.599741565603,0.004582755843147458,0.0023114222457928167
6772.600741337818,0.004488875975457364,0.0023013886689089353
6772.601741110034,0.004396911747526122,0.0022935298937665455
6772.602740882248,0.0043075246123915455,0.002287966134179593
6772.603740654464,0.00422132924139693,0.0022847873953208684
6772.604740426679,0.0041388873040387065,0.0022840518435996303
6772.605740198895,0.004060702603294146,0.002285784837982916
6772.60673997111,0.003987217697184261,0.002289978741178378
6772.607739743325,0.003918812019810759,0.002296593539634293
6772.60873951554,0.0038558014068527852,0.0023055582106800685
6772.609739287756,0.0037984388445035937,0.002316772685762105
6772.610739059971,0.0037469162015554137,0.002330110182328976
6772.611738832186,0.0037013666869270614,0.0023454196375102985
6772.612738604401,0.0036618678045526767,0.0023625279977535422
6772.613738376616,0.0036284446393834097,0.002381242201541668
6772.614738148832,0.003601073393571202,0.0024013508094377243
6772.615737921047,0.0035796852066800645,0.0024226253477040226
6772.616737693263,0.0035641704220301692,0.0024448215120770472
6772.617737465478,0.003554383543774806,0.002467680417977904
6772.618737237693,0.003550149110099848,0.0024909300799662716
6772.619737009908,0.0035512685926869306,0.0025142872597607776
6772.620736782124,0.0035575282789060574,0.002537459757801934
6772.621736554339,0.003568707958648287,0.002560149166082191
6772.622736326554,0.0035845901477802255,0.002582054061169732
6772.623736098769,0.003604969520277541,0.002602873583423594
6772.624735870984,0.0036296621521510536,0.0026223113096133237
6772.6257356432,0.0036585140857149723,0.00264007929412341
6772.626735415415,0.0036914086430671314,0.0026559021531564666
6772.627735187631,0.003728271924974011,0.00266952109973319
6772.628734959846,0.003769076059260154,0.0026806978766642856
6772.629734732061,0.0038138399602107875,0.0026892185477622814
6772.630734504276,0.003862627532752889,0.002694897088593796
6772.631734276491,0.003915543355960162,0.0026975786898029703
6772.632734048707,0.0039727259425104446,0.0026971426747081436
6772.633733820922,0.004034338752780284,0.0026935049475506736
6772.634733593137,0.004100559269121396,0.0026866199241732036
6772.635733365352,0.004171566580988489,0.002676481940520276
6772.636733137568,0.004247528041549421,0.002663126165429701
6772.637732909783,0.00432858559831037,0.002646629044643283
6772.638732681999,0.0044148423863761424,0.002627108278554652
6772.639732454214,0.004506350130780666,0.0026047223116730375
6772.640732226429,0.00460309783393077,0.0025796693013795937
6772.641731998644,0.00470500210314002,0.0025521855326762813
6772.642731770859,0.0048118992936378785,0.0025225432516559508
6772.643731543075,0.004923539430869893,0.002491047911217577
6772.64473131529,0.005039581692156676,0.0024580348566813877
6772.645731087505,0.005159591146226941,0.002423865504642922
6772.64673085972,0.005283036512278325,0.002388923068093621
6772.647730631936,0.0054092888783073174,0.0023536078654783077
6772.648730404151,0.005537621522439843,0.0023183322424185984
6772.649730176367,0.005667211114309119,0.0022835151362355114
6772.650729948582,0.005797140582540212,0.002249576321256119
6772.6517297207965,0.005926403837535859,0.0022169303940525113
6772.652729493012,0.006053912414754062,0.002185980596918033
6772.653729265227,0.006178504040361418,0.0021571126235276072
6772.654729037443,0.006298953161995982,0.0021306885869200438
6772.655728809658,0.006413983601465493,0.00210704134465634
6772.656728581873,0.006522283577915592,0.002086469358381944
6772.657728354088,0.006622523324342953,0.002069232214608219
6772.658728126304,0.00671337535787688,0.002055546869085621
6772.659727898519,0.006793537223097689,0.002045584622962401
