Time,Filtered_EMG_Bicep,Filtered_EMG_Tricep
7002.290646201936,0.03433630409785118,0.007225000998818826
7002.291645973858,0.03576154777897866,0.007203280253912029
7002.292645745781,0.03710928303771394,0.007200984501277676
7002.293645517704,0.03836783738820277,0.007219500043987172
7002.294645289627,0.03952671695356899,0.007260012094439737
7002.295645061549,0.040576787902682585,0.007323476043620722
7002.296644833472,0.04151041919448956,0.007410591523803935
7002.297644605394,0.042321581978120824,0.0075217797811318
7002.298644377317,0.04300590381417697,0.007657164761562613
7002.2996441492405,0.04356067815945272,0.00781655823298947
7002.300643921163,0.043984831693807576,0.007999449179237415
7002.301643693086,0.04427885422626282,0.008204997552557035
7002.302643465008,0.044444697658265274,0.008432032282642032
7002.303643236932,0.0444856513769926,0.008679053313521042
7002.304643008854,0.044406201500502805,0.008944237449293445
7002.305642780777,0.04421188088364556,0.009225447917664602
7002.3066425527,0.04390911602693024,0.00952024772120045
7002.307642324622,0.04350507615720973,0.009825916933301641
7002.308642096545,0.04300752874271528,0.010139474047155261
7002.309641868468,0.04242470459769749,0.01045770136196019
7002.310641640391,0.04176517474744646,0.010777174333830257
7002.311641412313,0.041037740544443854,0.011094294883785528
7002.312641184236,0.04025133804732516,0.011405328737798178
7002.313640956158,0.0394149571196202,0.011706446842424102
7002.314640728082,0.03853757490541379,0.011993770728202359
7002.3156405000045,0.03762810235886778,0.012263421435263856
7002.316640271927,0.03669534159291584,0.012511571335742449
7002.31764004385,0.03574795128093307,0.012734497965856744
7002.318639815772,0.03479441737021757,0.012928638915287113
7002.319639587695,0.033843026772473854,0.013090646956348245
7002.320639359618,0.0329018420092639,0.013217444848283806
7002.321639131541,0.03197867467001152,0.013306279454872404
7002.322638903464,0.03108105516111834,0.013354774847344975
7002.323638675386,0.030216196109766322,0.013360983937238443
7002.32463844731,0.029390947288363993,0.013323437957636502
7002.325638219232,0.028611740970584363,0.013241192798093914
7002.326637991155,0.027884527901570706,0.013113870782718062
7002.327637763077,0.027214705282108745,0.012941696028859829
7002.328637535,0.026607039142900225,0.012725521217065688
7002.329637306922,0.02606558407382808,0.012466843628638282
7002.330637078846,0.025593603437259096,0.012167808712463023
7002.3316368507685,0.025193493124023573,0.011831200116804138
7002.332636622691,0.024866711900467308,0.011460415886777086
7002.333636394614,0.024613721548531788,0.011059431192308528
7002.334636166536,0.02443394016112656,0.010632748372972598
7002.33563593846,0.024325711929059204,0.010185335305960629
7002.336635710382,0.0242862964729221,0.009722553327689485
7002.337635482305,0.024311880218793498,0.009250076297692776
7002.338635254228,0.024397611469148907,0.008773802780598205
7002.33963502615,0.024537659720862567,0.008299763535955495
7002.340634798073,0.02472529856275061,0.007834026477060666
7002.341634569996,0.02495301027453682,0.00738260108317998
7002.342634341919,0.02521260913572841,0.006951344043249609
7002.343634113841,0.025495379591688558,0.006545867733520387
7002.344633885764,0.02579222503450646,0.0061714530049030965
7002.345633657686,0.026093823065342307,0.005832967668231026
7002.34663342961,0.026390783433071205,0.00553479198866637
7002.3476332015325,0.026673805138384396,0.005280752409796679
7002.348632973455,0.02693382954069932,0.005074064607927284
7002.349632745378,0.027162186928856566,0.0049172868132007505
7002.3506325173,0.02735073487845001,0.004812284123916926
7002.351632289223,0.027491987491718155,0.0047602043058064415
7002.352632061146,0.0275792349626237,0.004761465345043005
7002.353631833069,0.02760665271518741,0.004815754832876896
7002.354631604992,0.027569398779816335,0.004922041086950024
7002.355631376914,0.02746369742949287,0.0050785957287601624
7002.356631148838,0.02728690673366922,0.005283027224820489
7002.35763092076,0.027037567759740384,0.005532324673292602
7002.358630692683,0.0267154335608174,0.005822910899686697
7002.359630464605,0.02632147661847049,0.006150703734491918
7002.360630236528,0.02585787390644186,0.00651118419772383
7002.36163000845,0.02532796912493509,0.006899470208640205
7002.362629780374,0.024736211925361122,0.007310394359806685
7002.3636295522965,0.02408807430922357,0.0077385842596264945
7002.364629324219,0.023389945158703778,0.008178544005518118
7002.365629096142,0.022649005074043757,0.00862473550192692
7002.366628868064,0.02187308495737144,0.009071658487290921
7002.367628639988,0.021070512611080304,0.009513928175009515
7002.36862841191,0.020249951850461134,0.009946349349855308
7002.369628183833,0.019420238487446537,0.010363985724252327
7002.370627955756,0.018590217353064695,0.010762223490330512
7002.371627727678,0.017768584409970485,0.0111368282981606
7002.372627499601,0.016963737832224,0.01148399516624046
7002.373627271524,0.016183641535433464,0.011800390897766995
7002.374627043447,0.015435704021111378,0.012083188421861794
7002.375626815369,0.014726674679696886,0.012330092281478992
7002.376626587292,0.014062558995006141,0.012539354489390227
7002.377626359215,0.013448553451549643,0.012709780276561729
7002.378626131138,0.012889000366933365,0.012840723719944852
7002.3796259030605,0.012387362353803664,0.012932073608729118
7002.380625674983,0.011946215647116093,0.012984230103765898
7002.381625446906,0.01156726107800733,0.012998072882205919
7002.382625218828,0.011251351018569422,0.012974921650321821
7002.383624990752,0.010998530227350098,0.012916490124077598
