Time,Filtered_Respiration
6740.493369826205,0.9671377131557035
6740.494369598127,0.98253194039635
6740.49536937005,0.9979728517811589
6740.496369141973,1.01346032055421
6740.497368913896,1.0289942186548142
6740.498368685819,1.0445744167193667
6740.499368457741,1.0602007840832501
6740.500368229664,1.0758731887827875
6740.501368001587,1.091591497557247
6740.50236777351,1.1073555758508962
6740.503367545432,1.1231652878151062
6740.504367317355,1.1390204963105068
6740.505367089278,1.1549210629091937
6740.506366861201,1.1708668478969841
6740.507366633124,1.1868577102757232
6740.508366405046,1.2028935077656402
6740.509366176969,1.2189740968077554
6740.510365948891,1.235099332566335
6740.511365720815,1.2512690689313986
6740.512365492737,1.2674831585212736
6740.51336526466,1.2837414526852022
6740.514365036583,1.3000438015059952
6740.515364808505,1.316390053802737
6740.516364580428,1.3327800571335406
6740.517364352351,1.3492136577983487
6740.518364124274,1.3656907008417865
6740.519363896196,1.382211030056063
6740.520363668119,1.3987744879839188
6740.521363440042,1.4153809159216253
6740.522363211965,1.4320301539220337
6740.523362983888,1.4487220407976693
6740.52436275581,1.465456414123876
6740.525362527733,1.4822331102420079
6740.526362299655,1.4990519642626687
6740.527362071578,1.5159128100690016
6740.528361843501,1.5328154803200233
6740.529361615424,1.5497598064540077
6740.530361387347,1.5667456186919166
6740.531361159269,1.5837727460408781
6740.532360931192,1.6008410162977107
6740.533360703115,1.6179502560524945
6740.534360475038,1.6351002906921914
6740.53536024696,1.6522909444043115
6740.536360018883,1.6695220401806257
6740.537359790806,1.6867933998209246
6740.538359562729,1.7041048439368227
6740.539359334652,1.7214561919556086
6740.540359106574,1.7388472621241429
6740.541358878497,1.756277871512801
6740.542358650419,1.7737478360194592
6740.543358422343,1.7912569703735286
6740.544358194265,1.8088050881400322
6740.545357966188,1.8263920017237285
6740.546357738111,1.8440175223732802
6740.547357510033,1.8616814601854645
6740.548357281956,1.8793836241094308
6740.549357053879,1.8971238219510012
6740.550356825802,1.9149018603770143
6740.551356597724,1.932717544919715
6740.552356369647,1.9505706799811862
6740.55335614157,1.9684610688378237
6740.554355913493,1.986388513644855
6740.555355685416,2.0043528154409
6740.556355457338,2.0223537741525752
