Time,Amplitude_Envelope_P1,Amplitude_Envelope_P2,Filtered_ECG_P1,Filtered_ECG_P2,Filtered_Respiration_P1,Filtered_Respiration_P2,Filtered_EMG_Bicep_P1,Filtered_EMG_Tricep_P1,Filtered_EMG_Bicep_P2,Filtered_EMG_Tricep_P2,ConditionVision,ConditionMovement,Trial
0.0,0.0128962129315662,0.0123657637931412,65.65748677731169,63.61547976674323,0.3053006531704638,-5.8017068793271775,0.0039639053304379,0.0029808124139073,0.0015782472428516,0.0014806410380955,NoVision_Movement,Movement,_3
0.001,0.012901671656881844,0.012374429019832827,65.65748677731169,63.61547976674323,0.3050534153689456,-5.804336660727284,0.003955297492256202,0.0029409760022063385,0.001656877876065921,0.00152591047701411,NoVision_Movement,Movement,_3
0.002,0.01290708275969716,0.012383018240554848,65.65748677731169,63.61547976674323,0.3048051887109676,-5.8069708800092625,0.0039448294658149035,0.0028992122957359583,0.001737550682439444,0.0015702842184161453,NoVision_Movement,Movement,_3
0.003,0.012912425982599146,0.012391502287738878,65.65748677731169,63.61547976674323,0.3045559726341992,-5.80960948710606,0.003932407294493903,0.002855821031262248,0.0018199133834221678,0.0016135879584050377,NoVision_Movement,Movement,_3
0.004,0.012917683376300454,0.012399855484565379,65.65748677731169,63.61547976674323,0.3043057665853704,-5.812252431652427,0.003917955028175673,0.0028111311665268727,0.001903600999301733,0.001655683795444715,NoVision_Movement,Movement,_3
0.005,0.012922839019555526,0.012408054629189993,65.65748677731169,63.61547976674323,0.3040545700211568,-5.814899662983095,0.003901417768715306,0.0027654954194142097,0.001988239523988721,0.0016964737727257137,NoVision_Movement,Movement,_3
0.006,0.012927878368139079,0.012416078699997342,65.65748677731169,63.61547976674323,0.30380238240793483,-5.817551130130964,0.0038827645027062494,0.0027192839992538414,0.0020734494360707956,0.0017359022989655941,NoVision_Movement,Movement,_3
0.007,0.01293278806592136,0.012423909185476015,65.65748677731169,63.61547976674323,0.3035492032217613,-5.820206781837323,0.0038619905399857415,0.002672877752122199,0.0021588490817872363,0.0017739573793710336,NoVision_Movement,Movement,_3
0.008,0.012937556298130459,0.012431530440934448,65.65748677731169,63.61547976674323,0.3032950319481238,-5.822866566538005,0.003839119422166953,0.0026266609436501696,0.0022440579872228367,0.0018106706432470699,NoVision_Movement,Movement,_3
0.009000000000000001,0.012942172394584889,0.012438929225821668,65.65748677731169,63.61547976674323,0.3030398680828433,-5.82553043237364,0.003814204260440667,0.002581013891633299,0.002328700154548339,0.0018461161800531428,NoVision_Movement,Movement,_3
0.01,0.012946626600406654,0.012446094976398514,65.65748677731169,63.61547976674323,0.30278371113066704,-5.82819832718786,0.0037873285627776265,0.002536305650624559,0.0024124073691632842,0.001880408193545156,NoVision_Movement,Movement,_3
0.011,0.012950910222584721,0.012453019615908943,65.65748677731169,63.61547976674323,0.3025265606061711,-5.8308701985255285,0.0037586066721294335,0.0024928869406886513,0.002494822510586058,0.0019136974834154028,NoVision_Movement,Movement,_3
0.012,0.012955015836817177,0.012459697686579852,65.65748677731169,63.61547976674323,0.302268416033507,-5.8335459936430665,0.003728183929075985,0.002451083494034676,0.0025756028247283045,0.0019461667909861724,NoVision_Movement,Movement,_3
0.013000000000000001,0.012958937045621425,0.012466126244435785,65.65748677731169,63.61547976674323,0.30200927694614693,-5.836225659494562,0.0036962366112936137,0.0024111899744114424,0.002654423083188568,0.0019780251091091224,NoVision_Movement,Movement,_3
0.014,0.012962667978471872,0.012472303887467461,65.65748677731169,63.61547976674323,0.3017491428880331,-5.838909142739741,0.003662971636271183,0.0023734646002121543,0.002730978528766827,0.0020095011366573876,NoVision_Movement,Movement,_3
0.015,0.01296620382687073,0.012478230305458913,65.65748677731169,63.61547976674323,0.30148801341096826,-5.841596389754306,0.0036286259774883944,0.0023381245723052076,0.002804987476959939,0.0020408361163857186,NoVision_Movement,Movement,_3
0.016,0.012969540172068538,0.01248390616438749,65.65748677731169,63.61547976674323,0.3012258880778919,-5.8442873466039345,0.003593465733314583,0.0023053423865155623,0.002876193429245011,0.002072276314322991,NoVision_Movement,Movement,_3
0.017,0.012972673148314894,0.012489333011868333,65.65748677731169,63.61547976674323,0.300962766460259,-5.846981959079008,0.0035577847725541496,0.002275243099518514,0.0029443665756790282,0.0021040653838584693,NoVision_Movement,Movement,_3
0.018000000000000002,0.012975599817206532,0.012494513188312703,65.65748677731169,63.61547976674323,0.3006986481391961,-5.849680172668549,0.00352190286190249,0.0022479026159463187,0.0030093046117135387,0.002136436819023232,NoVision_Movement,Movement,_3
0.019,0.012978317522467895,0.012499449742268503,65.65748677731169,63.61547976674323,0.30043353270500445,-5.852381932573115,0.003486163147760081,0.0022233470452672245,0.003070832870205155,0.002169606668713995,NoVision_Movement,Movement,_3
0.02,0.01298082410282468,0.012504146349666108,65.65748677731169,63.61547976674323,0.30016741975809147,-5.855087183703091,0.0034509288403090197,0.0022015531481510984,0.00312880382844075,0.0022037666645804426,NoVision_Movement,Movement,_3
0.021,0.012983118318748274,0.01250860723686908,65.65748677731169,63.61547976674323,0.2999003089075058,-5.8577958706794115,0.0034165789650759336,0.0021824498623744986,0.003183096095309073,0.0022390779213020367,NoVision_Movement,Movement,_3
0.022,0.012985200100957325,0.012512837107465778,65.65748677731169,63.61547976674323,0.2996321997718716,-5.860507937831901,0.0033835031377359593,0.002165920879134568,0.003233613003839496,0.0022756653786688242,NoVision_Movement,Movement,_3
0.023,0.012987070274187818,0.012516841072735348,65.65748677731169,63.61547976674323,0.29936309197912153,-5.863223329209782,0.0033520954433629113,0.0021518082283892553,0.003280280928568157,0.002313613147682301,NoVision_Movement,Movement,_3
0.024,0.012988730455763296,0.012520624585725332,65.65748677731169,63.61547976674323,0.2990929851662313,-5.865941988567764,0.003322747587967948,0.00213991682306414,0.0033230474145329743,0.002352960891388582,NoVision_Movement,Movement,_3
0.025,0.012990183028731481,0.012524193378914245,65.65748677731169,63.61547976674323,0.29882187898040424,-5.868663859376634,0.0032958414922030195,0.0021300198938149144,0.003361879168491382,0.0023937013357747225,NoVision_Movement,Movement,_3
0.026000000000000002,0.01299143056302557,0.01252755340564478,65.65748677731169,63.61547976674323,0.29854977307636354,-5.871388884821568,0.0032717414488998816,0.0021218652126119464,0.003396759947114842,0.0024357789786060863,NoVision_Movement,Movement,_3
0.027,0.012992476063688113,0.012530710787086863,65.65748677731169,63.61547976674323,0.29827666711974865,-5.8741170078005185,0.0032507859424409182,0.002115181962898114,0.0034276883980817207,0.0024790900464803428,NoVision_Movement,Movement,_3
0.028,0.012993323164984331,0.012533671774364178,65.65748677731169,63.61547976674323,0.2980025607843877,-5.876848170934814,0.0032332792682700185,0.0021096880733377323,0.0034546759517873346,0.0025234837262336635,NoVision_Movement,Movement,_3
0.029,0.012993975570124773,0.012536442878395102,65.65748677731169,63.61547976674323,0.2977274537532546,-5.879582316555218,0.003219483199631528,0.002105097793193897,0.0034777449091124043,0.002568764657051656,NoVision_Movement,Movement,_3
