Time,Amplitude_Envelope_P1,Amplitude_Envelope_P2,Filtered_ECG_P1,Filtered_ECG_P2,Filtered_Respiration_P1,Filtered_Respiration_P2,Filtered_EMG_Bicep_P1,Filtered_EMG_Tricep_P1,Filtered_EMG_Bicep_P2,Filtered_EMG_Tricep_P2,ConditionVision,ConditionMovement,Trial
0.0,0.009562077858591,0.0158783414356488,65.59766763848397,61.5595075239398,0.3890629822825355,16.30162037524419,0.0023066099147973,0.0015028193802712,0.00219838858697,0.0028356755412432,NoVision_Movement,NoMovement,4
0.001,0.009564979117036417,0.015879126561434517,65.59766763848397,61.5595075239398,0.3888416948240852,16.304937424133612,0.002452967612895801,0.0015411061691633324,0.002278273047483486,0.0028623781652688134,NoVision_Movement,NoMovement,4
0.002,0.009567867346865684,0.015879910729061027,65.59766763848397,61.5595075239398,0.3886196880032966,16.30826704162946,0.002600476768850399,0.0015794388514533259,0.0023559020603325636,0.0028892743072723654,NoVision_Movement,NoMovement,4
0.003,0.009570732407092985,0.015880690962509627,65.59766763848397,61.5595075239398,0.38839696263761897,16.311609190254458,0.002748255915256431,0.0016175705323453076,0.0024306044203757813,0.0029160633185879564,NoVision_Movement,NoMovement,4
0.004,0.009573565476351461,0.015881464507401976,65.59766763848397,61.5595075239398,0.3881735195571324,16.314963832007585,0.0028954140464324284,0.0016552567998548322,0.0025017420759904743,0.0029424297790334305,NoVision_Movement,NoMovement,4
0.005,0.009576358989335723,0.015882228572168925,65.59766763848397,61.5595075239398,0.38794935960432136,16.31833092836347,0.003041060166369177,0.0016922591884171315,0.0025687218974414757,0.0029680482320269515,NoVision_Movement,NoMovement,4
0.006,0.009579106247464221,0.015882980304412094,65.59766763848397,61.5595075239398,0.3877244836348668,16.321710440265726,0.0031843123752916796,0.0017283484441841675,0.0026310066164855965,0.0029925884902329983,NoVision_Movement,NoMovement,4
0.007,0.009581801081353765,0.015883716979067177,65.59766763848397,61.5595075239398,0.387498892516399,16.325102328154085,0.0033243064380940384,0.001763307538383918,0.0026881246011340805,0.0030157214555432007,NoVision_Movement,NoMovement,4
0.008,0.009584437770212511,0.015884435972112407,65.59766763848397,61.5595075239398,0.38727258712928914,16.328506551914607,0.003460203730840574,0.0017969343916538903,0.0027396782165249804,0.0030371253847620346,NoVision_Movement,NoMovement,4
0.009000000000000001,0.009587011003530328,0.015885134825967137,65.59766763848397,61.5595075239398,0.3870455683664187,16.33192307092228,0.003591198416618163,0.0018290442797573255,0.0027853506292288524,0.003056492511597285,NoVision_Movement,NoMovement,4
0.01,0.009589515843596843,0.01588581124855173,65.59766763848397,61.5595075239398,0.38681783713295,16.33535184402201,0.003716523706764337,0.001859471889374829,0.0028249109935649034,0.0030735359052237363,NoVision_Movement,NoMovement,4
0.011,0.009591947634308786,0.015886463056213204,65.59766763848397,61.5595075239398,0.38658939434712647,16.33879282952816,0.0038354571575364414,0.0018880729916621716,0.0028582180149156343,0.0030879964164571305,NoVision_Movement,NoMovement,4
0.012,0.009594302217968084,0.015887088156517935,65.59766763848397,61.5595075239398,0.38636024093900617,16.34224598523653,0.003947325106226439,0.0019147257053484662,0.0028852219003247053,0.003099649523981155,NoVision_Movement,NoMovement,4
0.013000000000000001,0.009596576058066119,0.01588768472243141,65.59766763848397,61.5595075239398,0.386130377851262,16.345711268402063,0.0040515064835503515,0.0019393313309682976,0.002905964709626157,0.003108311850121164,NoVision_Movement,NoMovement,4
0.014,0.009598766257231274,0.01588825133107101,65.59766763848397,61.5595075239398,0.3858998060389479,16.349188635766595,0.0041474363055892935,0.001961814756115946,0.0029205791301370313,0.0031138470839712517,NoVision_Movement,NoMovement,4
0.015,0.009600870544780498,0.01588878690076091,65.59766763848397,61.5595075239398,0.38566852646947236,16.35267804352391,0.00423460913708672,0.0019821244477118607,0.0029292857070742106,0.0031161710426506964,NoVision_Movement,NoMovement,4
0.016,0.009602887258794199,0.01588929052561836,65.59766763848397,61.5595075239398,0.3854365401223617,16.35617944735078,0.004312582779521306,0.0020002320562801435,0.0029323885639368484,0.003115255621840195,NoVision_Movement,NoMovement,4
0.017,0.009604815395949162,0.015889761296092667,65.59766763848397,61.5595075239398,0.38520384799007096,16.35969280238773,0.004380982384014025,0.0020161316629020852,0.0029302696451276233,0.0031111314244925943,NoVision_Movement,NoMovement,4
0.018000000000000002,0.009606654291284697,0.015890198431584252,65.59766763848397,61.5595075239398,0.38497045107669464,16.36321806325452,0.004439505099301206,0.0020298387147287683,0.0029233815284444445,0.003103888905973457,NoVision_Movement,NoMovement,4
0.019,0.00960840347119392,0.01589060137288176,65.59766763848397,61.5595075239398,0.3847363503987798,16.366755184030712,0.004487925216385428,0.0020413887183655765,0.0029122388858843543,0.0030936779302564994,NoVision_Movement,NoMovement,4
0.02,0.009610062535713221,0.01589096979821705,65.59766763848397,61.5595075239398,0.38450154698508415,16.370304118268088,0.0045260995999831756,0.0020508357775987887,0.002897408713580629,0.0030807056941708393,NoVision_Movement,NoMovement,4
0.021,0.00961163107368221,0.015891303539155296,65.59766763848397,61.5595075239398,0.3842660418763376,16.373864818987137,0.004553973046943085,0.0020582510555239414,0.0028794995109275344,0.00306523304205311,NoVision_Movement,NoMovement,4
0.022,0.00961310876348964,0.015891602421115213,65.59766763848397,61.5595075239398,0.3840298361260608,16.377437238670417,0.004571583132208952,0.0020637212101646623,0.00285914966089851,0.0030475692553475616,NoVision_Movement,NoMovement,4
0.023,0.009614495635882379,0.015891866334681683,65.59766763848397,61.5595075239398,0.3837929307992572,16.381021329291215,0.004579064110522214,0.0020673468052587914,0.0028370153218910794,0.003028065456444587,NoVision_Movement,NoMovement,4
0.024,0.009615791723264154,0.01589209523857917,65.59766763848397,61.5595075239398,0.38355532697323547,16.38461704226168,0.004576649524866282,0.0020692406523026194,0.0028137581648966605,0.0030071068088103584,NoVision_Movement,NoMovement,4
0.025,0.009616996884495336,0.01589228915739897,65.59766763848397,61.5595075239398,0.38331702573736476,16.38822432847786,0.0045646732851095705,0.0020695260215650877,0.002790033273908084,0.0029851037216938876,NoVision_Movement,NoMovement,4
0.026000000000000002,0.00961811088497192,0.015892448142011077,65.59766763848397,61.5595075239398,0.3830780281930422,16.39184313830003,0.004543569050934477,0.00206833467874147,0.0027664774901065,0.0029624822969629098,NoVision_Movement,NoMovement,4
0.027,0.009619133289171428,0.015892572223135903,65.59766763848397,61.5595075239398,0.3828383354534491,16.395473421552545,0.004513867751037097,0.0020658047424998017,0.002743698429439149,0.002939674293371033,NoVision_Movement,NoMovement,4
0.028,0.00962006380046287,0.015892661411511837,65.59766763848397,61.5595075239398,0.3825979486443784,16.39911512753671,0.004476193041746094,0.002062078385689603,0.002722264364172103,0.002917106922951903,NoVision_Movement,NoMovement,4
0.029,0.009620902137559093,0.015892715770947318,65.59766763848397,61.5595075239398,0.3823568689029062,16.40276820501097,0.0044312545420718405,0.0020572994077109256,0.002702695141920079,0.0028951928120961577,NoVision_Movement,NoMovement,4
0.03,0.00962164775949246,0.01589273549342312,65.59766763848397,61.5595075239398,0.3821150973782249,16.4064326022039,0.004379838831985891,0.0020516107009405024,0.002685454309873377,0.0028743204520231703,NoVision_Movement,NoMovement,4
0.031,0.009622299981366692,0.01589272082415982,65.59766763848397,61.5595075239398,0.38187263523139114,16.410108266810752,0.004322798426719334,0.0020451516386038224,0.002670942594372887,0.0028548454427371147,NoVision_Movement,NoMovement,4
