Time,Filtered_EMG_Bicep,Filtered_EMG_Tricep
6513.058874481825,0.0023066099147973276,0.001502819380271298
6513.059874254041,0.0024529340126152976,0.0015410974375492357
6513.060874026256,0.002600409445040794,0.001579421479698224
6513.061873798471,0.002748155353263906,0.001617544778869873
6513.062873570687,0.0028952813401987225,0.0016552230846161788
6513.063873342901,0.003040897007961328,0.0016922180837492375
6513.064873115117,0.0031841210353231587,0.0017283006623985873
6513.065872887332,0.0033240897365948703,0.0017632539162010428
6513.066872659548,0.0034599650010144326,0.0017968758722480683
6513.067872431763,0.0035909414621723076,0.0018289818927458023
6513.068872203978,0.00371625275419949,0.0018594067293106217
6513.069871976193,0.0038351768050013824,0.0018880061957538114
6513.0708717484085,0.0039470402683610215,0.0019146584307512108
6513.071871520624,0.004051222333390609,0.0019392647325026798
6513.072871292839,0.004147158212478871,0.001961749964811523
6513.073871065055,0.004234342599883545,0.0019820625506834404
6513.074870837269,0.00431233335400272,0.0020001740783391194
6513.075870609485,0.004380755603791586,0.002016078550289362
6513.0768703817,0.004439306389010791,0.002029791320957757
6513.077870153916,0.004487759798053688,0.0020413477922899617
6513.078869926131,0.004525972393464728,0.002050801953472149
6513.079869698346,0.0045538885666802165,0.0020582248449310847
6513.080869470561,0.004571545383262124,0.0020637029958773755
6513.0818692427765,0.004579076486790202,0.0020673368372227862
6513.082869014992,0.004576714712769529,0.0020692390462492
6513.083868787207,0.004564793175649305,0.0020695327606427443
6513.084868559423,0.004543744663459851,0.00206834961843998
6513.085868331637,0.004514099172506868,0.002065827618976466
6513.086868103853,0.0044764793851766,0.0020621088275194436
6513.087867876068,0.004431593927619306,0.002057336951115907
6513.088867648284,0.004380228391975257,0.0020516548084294536
6513.089867420499,0.004323234334564454,0.0020452017207832716
6513.090867192714,0.004261516669787751,0.00203811087533715
6513.091866964929,0.004196019980203277,0.0020305067532535967
6513.0928667371445,0.004127714239359979,0.0020225027615022153
6513.09386650936,0.004057580352979467,0.0020141992305407887
6513.094866281575,0.0039865958342123345,0.0020056819194563843
6513.09586605379,0.003915720868252334,0.0019970211076037027
6513.096865826005,0.003845884996372639,0.0019882712774045397
6513.097865598221,0.003777974668300312,0.001979471344673502
6513.098865370436,0.0037128219630292733,0.0019706453879974437
6513.099865142652,0.003651194811174866,0.001961803851737181
6513.100864914867,0.0035937890170156302,0.001952945216574974
6513.101864687082,0.0035412222718084756,0.0019440581265294853
6513.102864459297,0.0034940302060203245,0.0019351239322391205
6513.1038642315125,0.0034526643824138756,0.0019261195726607593
6513.104864003728,0.0034174920075877276,0.001917020687483181
6513.105863775943,0.0033887970547651215,0.0019078048308133666
6513.106863548158,0.003366782460072918,0.0018984546324382645
6513.107863320373,0.0033515730825463773,0.001888960729602711
6513.108863092589,0.0033432191944341946,0.001879324292889744
6513.109862864804,0.0033417003678040623,0.0018695590137437514
6513.11086263702,0.0033469297113532994,0.0018596925009010733
6513.111862409235,0.003358758461764225,0.0018497671161727509
6513.11286218145,0.0033769809431023396,0.0018398403348485323
6513.113861953665,0.003401339883446566,0.001829984732071889
6513.1148617258805,0.003431532026506846,0.0018202876833477292
6513.115861498096,0.0034672139129689693,0.001810850843345431
6513.116861270311,0.0035080076645879928,0.0018017894481934702
6513.117861042526,0.003553506605806421,0.001793231474223979
6513.118860814741,0.0036032805815642615,0.0017853166711185424
6513.119860586957,0.0036568808292861397,0.001778195465093373
6513.120860359172,0.0037138442240395773,0.001772027705696298
6513.121860131388,0.003773696685849671,0.0017669812192638206
6513.122859903602,0.0038359555823787588,0.0017632301340294325
6513.123859675818,0.0039001310883472,0.0017609529427833582
6513.124859448033,0.003965726607279296,0.0017603302595048747
6513.1258592202485,0.004032238436680187,0.0017615422214769777
6513.126858992464,0.004099154843541896,0.0017647655134829317
6513.127858764679,0.0041659546669972946,0.0017701700458467701
6513.128858536894,0.004232105547077724,0.0017779153706496875
6513.129858309109,0.004297061923303154,0.0017881469409630907
6513.130858081325,0.004360263044720024,0.001800992312243236
6513.13185785354,0.004421131348381466,0.0018165573795955795
6513.132857625756,0.004479071646074595,0.00183492275064291
6513.13385739797,0.0045334715657640735,0.0018561403613478885
6513.134857170186,0.0045837036090840624,0.001880230442182286
6513.135856942401,0.004629129031195871,0.001907178935663489
6513.136856714616,0.004669103578103067,0.001936935454630098
6513.137856486832,0.004702984982390681,0.0019694118508258654
6513.138856259047,0.004730142036795654,0.002004481438792282
6513.139856031262,0.0047499650170810676,0.0020419789030734106
6513.140855803477,0.004761877189352812,0.00208170091285636
6513.141855575693,0.004765347096760793,0.0021234074648357466
6513.142855347908,0.00475990126183082,0.0021668239551232184
6513.143855120124,0.004745136864259034,0.0022116439407200736
6513.144854892338,0.00472073389931548,0.0022575324984850267
6513.145854664554,0.004686466347043096,0.0023041300362714014
6513.146854436769,0.004642211999115211,0.0023510563734025504
6513.147854208984,0.004587960742738768,0.0023979149066909304
6513.1488539812,0.004523821221504022,0.002444296723154548
6513.149853753415,0.004450025844984655,0.002489784590952088
6513.15085352563,0.004366934090602834,0.0025339568178889193
6513.151853297845,0.004275033953827739,0.002576390995780674
6513.152853070061,0.0041749413265774905,0.0026166676634867513
